YEAR,DOY,HR,kP
2018,259,2,17
2018,259,3,23
2018,259,4,23
2018,259,5,23
2018,259,6,13
2018,259,7,13
2018,259,8,13
2018,259,9,13
2018,259,10,13
2018,259,11,13
2018,259,12,7
2018,259,13,7
2018,259,14,7
2018,259,15,3
2018,259,16,3
2018,259,17,3
2018,259,18,10
2018,259,19,10
2018,259,20,10
2018,259,21,17
2018,259,22,17
2018,259,23,17
2018,260,0,33
2018,260,1,33
2018,260,2,33
2018,260,3,27
2018,260,4,27
2018,260,5,27
2018,260,6,20
2018,260,7,20
2018,260,8,20
2018,260,9,17
2018,260,10,17
2018,260,11,17
2018,260,12,20
2018,260,13,20
2018,260,14,20
2018,260,15,27
2018,260,16,27
2018,260,17,27
2018,260,18,27
2018,260,19,27
2018,260,20,27
2018,260,21,27
2018,260,22,27
2018,260,23,27
2018,261,0,23
2018,261,1,23
2018,261,2,23
2018,261,3,20
2018,261,4,20
2018,261,5,20
2018,261,6,20
2018,261,7,20
2018,261,8,20
2018,261,9,20
2018,261,10,20
2018,261,11,20
2018,261,12,7
2018,261,13,7
2018,261,14,7
2018,261,15,7
2018,261,16,7
2018,261,17,7
2018,261,18,7
2018,261,19,7
2018,261,20,7
2018,261,21,10
2018,261,22,10
2018,261,23,10
2018,262,0,10
2018,262,1,10
2018,262,2,10
2018,262,3,23
2018,262,4,23
2018,262,5,23
2018,262,6,13
2018,262,7,13
2018,262,8,13
2018,262,9,3
2018,262,10,3
2018,262,11,3
2018,262,12,3
2018,262,13,3
2018,262,14,3
2018,262,15,7
2018,262,16,7
2018,262,17,7
2018,262,18,0
2018,262,19,0
2018,262,20,0
2018,262,21,0
2018,262,22,0
2018,262,23,0
2018,263,0,3
2018,263,1,3
2018,263,2,3
2018,263,3,0
2018,263,4,0
2018,263,5,0
2018,263,6,7
2018,263,7,7
2018,263,8,7
2018,263,9,3
2018,263,10,3
2018,263,11,3
2018,263,12,3
2018,263,13,3
2018,263,14,3
2018,263,15,0
2018,263,16,0
2018,263,17,0
2018,263,18,0
2018,263,19,0
2018,263,20,0
2018,263,21,0
2018,263,22,0
2018,263,23,0
2018,264,0,0
2018,264,1,0
2018,264,2,0
2018,264,3,7
2018,264,4,7
2018,264,5,7
2018,264,6,3
2018,264,7,3
2018,264,8,3
2018,264,9,7
2018,264,10,7
2018,264,11,7
2018,264,12,7
2018,264,13,7
2018,264,14,7
2018,264,15,13
2018,264,16,13
2018,264,17,13
2018,264,18,13
2018,264,19,13
2018,264,20,13
2018,264,21,43
2018,264,22,43
2018,264,23,43
2018,265,0,47
2018,265,1,47
2018,265,2,47
2018,265,3,43
2018,265,4,43
2018,265,5,43
2018,265,6,37
2018,265,7,37
2018,265,8,37
2018,265,9,40
2018,265,10,40
2018,265,11,40
2018,265,12,43
2018,265,13,43
2018,265,14,43
2018,265,15,27
2018,265,16,27
2018,265,17,27
2018,265,18,40
2018,265,19,40
2018,265,20,40
2018,265,21,37
2018,265,22,37
2018,265,23,37
2018,266,0,33
2018,266,1,33
2018,266,2,33
2018,266,3,27
2018,266,4,27
2018,266,5,27
2018,266,6,17
2018,266,7,17
2018,266,8,17
2018,266,9,23
2018,266,10,23
2018,266,11,23
2018,266,12,23
2018,266,13,23
2018,266,14,23
2018,266,15,20
2018,266,16,20
2018,266,17,20
2018,266,18,20
2018,266,19,20
2018,266,20,20
2018,266,21,23
2018,266,22,23
2018,266,23,23
2018,267,0,23
2018,267,1,23
2018,267,2,23
2018,267,3,20
2018,267,4,20
2018,267,5,20
2018,267,6,13
2018,267,7,13
2018,267,8,13
2018,267,9,20
2018,267,10,20
2018,267,11,20
2018,267,12,10
2018,267,13,10
2018,267,14,10
2018,267,15,7
2018,267,16,7
2018,267,17,7
2018,267,18,17
2018,267,19,17
2018,267,20,17
2018,267,21,17
2018,267,22,17
2018,267,23,17
2018,268,0,20
2018,268,1,20
2018,268,2,20
2018,268,3,27
2018,268,4,27
2018,268,5,27
2018,268,6,10
2018,268,7,10
2018,268,8,10
2018,268,9,23
2018,268,10,23
2018,268,11,23
2018,268,12,30
2018,268,13,30
2018,268,14,30
2018,268,15,20
2018,268,16,20
2018,268,17,20
2018,268,18,27
2018,268,19,27
2018,268,20,27
2018,268,21,27
2018,268,22,27
2018,268,23,27
2018,269,0,10
2018,269,1,10
2018,269,2,10
2018,269,3,17
2018,269,4,17
2018,269,5,17
2018,269,6,20
2018,269,7,20
2018,269,8,20
2018,269,9,10
2018,269,10,10
2018,269,11,10
2018,269,12,17
2018,269,13,17
2018,269,14,17
2018,269,15,27
2018,269,16,27
2018,269,17,27
2018,269,18,13
2018,269,19,13
2018,269,20,13
2018,269,21,23
2018,269,22,23
2018,269,23,23
2018,270,0,13
2018,270,1,13
2018,270,2,13
2018,270,3,20
2018,270,4,20
2018,270,5,20
2018,270,6,17
2018,270,7,17
2018,270,8,17
2018,270,9,17
2018,270,10,17
2018,270,11,17
2018,270,12,17
2018,270,13,17
2018,270,14,17
2018,270,15,7
2018,270,16,7
2018,270,17,7
2018,270,18,3
2018,270,19,3
2018,270,20,3
2018,270,21,23
2018,270,22,23
2018,270,23,23
2018,271,0,30
2018,271,1,30
2018,271,2,30
2018,271,3,30
2018,271,4,30
2018,271,5,30
2018,271,6,27
2018,271,7,27
2018,271,8,27
2018,271,9,7
2018,271,10,7
2018,271,11,7
2018,271,12,3
2018,271,13,3
2018,271,14,3
2018,271,15,3
2018,271,16,3
2018,271,17,3
2018,271,18,7
2018,271,19,7
2018,271,20,7
2018,271,21,17
2018,271,22,17
2018,271,23,17
2018,272,0,23
2018,272,1,23
2018,272,2,23
2018,272,3,27
2018,272,4,27
2018,272,5,27
2018,272,6,20
2018,272,7,20
2018,272,8,20
2018,272,9,20
2018,272,10,20
2018,272,11,20
2018,272,12,20
2018,272,13,20
2018,272,14,20
2018,272,15,20
2018,272,16,20
2018,272,17,20
2018,272,18,10
2018,272,19,10
2018,272,20,10
2018,272,21,33
2018,272,22,33
2018,272,23,33
2018,273,0,13
2018,273,1,13
2018,273,2,13
2018,273,3,23
2018,273,4,23
2018,273,5,23
2018,273,6,3
2018,273,7,3
2018,273,8,3
2018,273,9,10
2018,273,10,10
2018,273,11,10
2018,273,12,7
2018,273,13,7
2018,273,14,7
2018,273,15,3
2018,273,16,3
2018,273,17,3
2018,273,18,17
2018,273,19,17
2018,273,20,17
2018,273,21,17
2018,273,22,17
2018,273,23,17
2018,274,0,0
2018,274,1,0
2018,274,2,0
2018,274,3,13
2018,274,4,13
2018,274,5,13
2018,274,6,10
2018,274,7,10
2018,274,8,10
2018,274,9,13
2018,274,10,13
2018,274,11,13
2018,274,12,37
2018,274,13,37
2018,274,14,37
2018,274,15,27
2018,274,16,27
2018,274,17,27
2018,274,18,23
2018,274,19,23
2018,274,20,23
2018,274,21,23
2018,274,22,23
2018,274,23,23
2018,275,0,37
2018,275,1,37
2018,275,2,37
2018,275,3,27
2018,275,4,27
2018,275,5,27
2018,275,6,20
2018,275,7,20
2018,275,8,20
2018,275,9,3
2018,275,10,3
2018,275,11,3
2018,275,12,13
2018,275,13,13
2018,275,14,13
2018,275,15,7
2018,275,16,7
2018,275,17,7
2018,275,18,17
2018,275,19,17
2018,275,20,17
2018,275,21,3
2018,275,22,3
2018,275,23,3
2018,276,0,3
2018,276,1,3
2018,276,2,3
2018,276,3,7
2018,276,4,7
2018,276,5,7
2018,276,6,7
2018,276,7,7
2018,276,8,7
2018,276,9,17
2018,276,10,17
2018,276,11,17
2018,276,12,7
2018,276,13,7
2018,276,14,7
2018,276,15,10
2018,276,16,10
2018,276,17,10
2018,276,18,17
2018,276,19,17
2018,276,20,17
2018,276,21,23
2018,276,22,23
2018,276,23,23
2018,277,0,13
2018,277,1,13
2018,277,2,13
2018,277,3,3
2018,277,4,3
2018,277,5,3
2018,277,6,3
2018,277,7,3
2018,277,8,3
2018,277,9,3
2018,277,10,3
2018,277,11,3
2018,277,12,10
2018,277,13,10
2018,277,14,10
2018,277,15,17
2018,277,16,17
2018,277,17,17
2018,277,18,13
2018,277,19,13
2018,277,20,13
2018,277,21,10
2018,277,22,10
2018,277,23,10
2018,278,0,30
2018,278,1,30
2018,278,2,30
2018,278,3,27
2018,278,4,27
2018,278,5,27
2018,278,6,17
2018,278,7,17
2018,278,8,17
2018,278,9,20
2018,278,10,20
2018,278,11,20
2018,278,12,27
2018,278,13,27
2018,278,14,27
2018,278,15,7
2018,278,16,7
2018,278,17,7
2018,278,18,10
2018,278,19,10
2018,278,20,10
2018,278,21,23
2018,278,22,23
2018,278,23,23
2018,279,0,30
2018,279,1,30
2018,279,2,30
2018,279,3,10
2018,279,4,10
2018,279,5,10
2018,279,6,10
2018,279,7,10
2018,279,8,10
2018,279,9,10
2018,279,10,10
2018,279,11,10
2018,279,12,7
2018,279,13,7
2018,279,14,7
2018,279,15,3
2018,279,16,3
2018,279,17,3
2018,279,18,0
2018,279,19,0
2018,279,20,0
2018,279,21,0
2018,279,22,0
2018,279,23,0
2018,280,0,3
2018,280,1,3
2018,280,2,3
2018,280,3,7
2018,280,4,7
2018,280,5,7
2018,280,6,10
2018,280,7,10
2018,280,8,10
2018,280,9,23
2018,280,10,23
2018,280,11,23
2018,280,12,37
2018,280,13,37
2018,280,14,37
2018,280,15,53
2018,280,16,53
2018,280,17,53
2018,280,18,53
2018,280,19,53
2018,280,20,53
2018,280,21,47
2018,280,22,47
2018,280,23,47
2018,281,0,40
2018,281,1,40
2018,281,2,40
2018,281,3,43
2018,281,4,43
2018,281,5,43
2018,281,6,37
2018,281,7,37
2018,281,8,37
2018,281,9,20
2018,281,10,20
2018,281,11,20
2018,281,12,43
2018,281,13,43
2018,281,14,43
2018,281,15,37
2018,281,16,37
2018,281,17,37
2018,281,18,20
2018,281,19,20
2018,281,20,20
2018,281,21,17
2018,281,22,17
2018,281,23,17
2018,282,0,30
2018,282,1,30
2018,282,2,30
2018,282,3,27
2018,282,4,27
2018,282,5,27
2018,282,6,30
2018,282,7,30
2018,282,8,30
2018,282,9,37
2018,282,10,37
2018,282,11,37
2018,282,12,30
2018,282,13,30
2018,282,14,30
2018,282,15,37
2018,282,16,37
2018,282,17,37
2018,282,18,27
2018,282,19,27
2018,282,20,27
2018,282,21,30
2018,282,22,30
2018,282,23,30
2018,283,0,33
2018,283,1,33
2018,283,2,33
2018,283,3,10
2018,283,4,10
2018,283,5,10
2018,283,6,17
2018,283,7,17
2018,283,8,17
2018,283,9,20
2018,283,10,20
2018,283,11,20
2018,283,12,33
2018,283,13,33
2018,283,14,33
2018,283,15,30
2018,283,16,30
2018,283,17,30
2018,283,18,47
2018,283,19,47
2018,283,20,47
2018,283,21,27
2018,283,22,27
2018,283,23,27
2018,284,0,30
2018,284,1,30
2018,284,2,30
2018,284,3,27
2018,284,4,27
2018,284,5,27
2018,284,6,20
2018,284,7,20
2018,284,8,20
2018,284,9,17
2018,284,10,17
2018,284,11,17
2018,284,12,20
2018,284,13,20
2018,284,14,20
2018,284,15,27
2018,284,16,27
2018,284,17,27
2018,284,18,20
2018,284,19,20
2018,284,20,20
2018,284,21,13
2018,284,22,13
2018,284,23,13
2018,285,0,13
2018,285,1,13
2018,285,2,13
2018,285,3,17
2018,285,4,17
2018,285,5,17
2018,285,6,10
2018,285,7,10
2018,285,8,10
2018,285,9,13
2018,285,10,13
2018,285,11,13
2018,285,12,7
2018,285,13,7
2018,285,14,7
2018,285,15,13
2018,285,16,13
2018,285,17,13
2018,285,18,13
2018,285,19,13
2018,285,20,13
2018,285,21,17
2018,285,22,17
2018,285,23,17
2018,286,0,10
2018,286,1,10
2018,286,2,10
2018,286,3,23
2018,286,4,23
2018,286,5,23
2018,286,6,13
2018,286,7,13
2018,286,8,13
2018,286,9,3
2018,286,10,3
2018,286,11,3
2018,286,12,17
2018,286,13,17
2018,286,14,17
2018,286,15,43
2018,286,16,43
2018,286,17,43
2018,286,18,40
2018,286,19,40
2018,286,20,40
2018,286,21,33
2018,286,22,33
2018,286,23,33
2018,287,0,20
2018,287,1,20
2018,287,2,20
2018,287,3,13
2018,287,4,13
2018,287,5,13
2018,287,6,7
2018,287,7,7
2018,287,8,7
2018,287,9,17
2018,287,10,17
2018,287,11,17
2018,287,12,13
2018,287,13,13
2018,287,14,13
2018,287,15,13
2018,287,16,13
2018,287,17,13
2018,287,18,10
2018,287,19,10
2018,287,20,10
2018,287,21,17
2018,287,22,17
2018,287,23,17
2018,288,0,30
2018,288,1,30
2018,288,2,30
2018,288,3,17
2018,288,4,17
2018,288,5,17
2018,288,6,17
2018,288,7,17
2018,288,8,17
2018,288,9,17
2018,288,10,17
2018,288,11,17
2018,288,12,23
2018,288,13,23
2018,288,14,23
2018,288,15,27
2018,288,16,27
2018,288,17,27
2018,288,18,27
2018,288,19,27
2018,288,20,27
2018,288,21,27
2018,288,22,27
2018,288,23,27
2018,289,0,20
2018,289,1,20
2018,289,2,20
2018,289,3,7
2018,289,4,7
2018,289,5,7
2018,289,6,10
2018,289,7,10
2018,289,8,10
2018,289,9,13
2018,289,10,13
2018,289,11,13
2018,289,12,17
2018,289,13,17
2018,289,14,17
2018,289,15,17
2018,289,16,17
2018,289,17,17
2018,289,18,7
2018,289,19,7
2018,289,20,7
2018,289,21,7
2018,289,22,7
2018,289,23,7
2018,290,0,0
2018,290,1,0
2018,290,2,0
2018,290,3,10
2018,290,4,10
2018,290,5,10
2018,290,6,17
2018,290,7,17
2018,290,8,17
2018,290,9,3
2018,290,10,3
2018,290,11,3
2018,290,12,3
2018,290,13,3
2018,290,14,3
2018,290,15,7
2018,290,16,7
2018,290,17,7
2018,290,18,0
2018,290,19,0
2018,290,20,0
2018,290,21,0
2018,290,22,0
2018,290,23,0
2018,291,0,3
2018,291,1,3
2018,291,2,3
2018,291,3,0
2018,291,4,0
2018,291,5,0
2018,291,6,3
2018,291,7,3
2018,291,8,3
2018,291,9,0
2018,291,10,0
2018,291,11,0
2018,291,12,0
2018,291,13,0
2018,291,14,0
2018,291,15,0
2018,291,16,0
2018,291,17,0
2018,291,18,0
2018,291,19,0
2018,291,20,0
2018,291,21,0
2018,291,22,0
2018,291,23,0
2018,292,0,0
2018,292,1,0
2018,292,2,0
2018,292,3,3
2018,292,4,3
2018,292,5,3
2018,292,6,3
2018,292,7,3
2018,292,8,3
2018,292,9,3
2018,292,10,3
2018,292,11,3
2018,292,12,3
2018,292,13,3
2018,292,14,3
2018,292,15,0
2018,292,16,0
2018,292,17,0
2018,292,18,7
2018,292,19,7
2018,292,20,7
2018,292,21,3
2018,292,22,3
2018,292,23,3
2018,293,0,0
2018,293,1,0
2018,293,2,0
2018,293,3,0
2018,293,4,0
2018,293,5,0
2018,293,6,0
2018,293,7,0
2018,293,8,0
2018,293,9,0
2018,293,10,0
2018,293,11,0
2018,293,12,3
2018,293,13,3
2018,293,14,3
2018,293,15,0
2018,293,16,0
2018,293,17,0
2018,293,18,3
2018,293,19,3
2018,293,20,3
2018,293,21,3
2018,293,22,3
2018,293,23,3
2018,294,0,3
2018,294,1,3
2018,294,2,3
2018,294,3,0
2018,294,4,0
2018,294,5,0
2018,294,6,0
2018,294,7,0
2018,294,8,0
2018,294,9,20
2018,294,10,20
2018,294,11,20
2018,294,12,20
2018,294,13,20
2018,294,14,20
2018,294,15,17
2018,294,16,17
2018,294,17,17
2018,294,18,13
2018,294,19,13
2018,294,20,13
2018,294,21,10
2018,294,22,10
2018,294,23,10
2018,295,0,27
2018,295,1,27
2018,295,2,27
2018,295,3,17
2018,295,4,17
2018,295,5,17
2018,295,6,17
2018,295,7,17
2018,295,8,17
2018,295,9,7
2018,295,10,7
2018,295,11,7
2018,295,12,10
2018,295,13,10
2018,295,14,10
2018,295,15,7
2018,295,16,7
2018,295,17,7
2018,295,18,10
2018,295,19,10
2018,295,20,10
2018,295,21,10
2018,295,22,10
2018,295,23,10
2018,296,0,10
2018,296,1,10
2018,296,2,10
2018,296,3,10
2018,296,4,10
2018,296,5,10
2018,296,6,3
2018,296,7,3
2018,296,8,3
2018,296,9,10
2018,296,10,10
2018,296,11,10
2018,296,12,7
2018,296,13,7
2018,296,14,7
2018,296,15,3
2018,296,16,3
2018,296,17,3
2018,296,18,0
2018,296,19,0
2018,296,20,0
2018,296,21,3
2018,296,22,3
2018,296,23,3
2018,297,0,3
2018,297,1,3
2018,297,2,3
2018,297,3,3
2018,297,4,3
2018,297,5,3
2018,297,6,10
2018,297,7,10
2018,297,8,10
2018,297,9,13
2018,297,10,13
2018,297,11,13
2018,297,12,3
2018,297,13,3
2018,297,14,3
2018,297,15,3
2018,297,16,3
2018,297,17,3
2018,297,18,10
2018,297,19,10
2018,297,20,10
2018,297,21,10
2018,297,22,10
2018,297,23,10
2018,298,0,3
2018,298,1,3
2018,298,2,3
2018,298,3,20
2018,298,4,20
2018,298,5,20
2018,298,6,3
2018,298,7,3
2018,298,8,3
2018,298,9,17
2018,298,10,17
2018,298,11,17
2018,298,12,13
2018,298,13,13
2018,298,14,13
2018,298,15,20
2018,298,16,20
2018,298,17,20
2018,298,18,20
2018,298,19,20
2018,298,20,20
2018,298,21,17
2018,298,22,17
2018,298,23,17
2018,299,0,20
2018,299,1,20
2018,299,2,20
2018,299,3,13
2018,299,4,13
2018,299,5,13
2018,299,6,7
2018,299,7,7
2018,299,8,7
2018,299,9,17
2018,299,10,17
2018,299,11,17
2018,299,12,13
2018,299,13,13
2018,299,14,13
2018,299,15,10
2018,299,16,10
2018,299,17,10
2018,299,18,20
2018,299,19,20
2018,299,20,20
2018,299,21,23
2018,299,22,23
2018,299,23,23
2018,300,0,7
2018,300,1,7
2018,300,2,7
2018,300,3,17
2018,300,4,17
2018,300,5,17
2018,300,6,17
2018,300,7,17
2018,300,8,17
2018,300,9,10
2018,300,10,10
2018,300,11,10
2018,300,12,3
2018,300,13,3
2018,300,14,3
2018,300,15,0
2018,300,16,0
2018,300,17,0
2018,300,18,3
2018,300,19,3
2018,300,20,3
2018,300,21,0
2018,300,22,0
2018,300,23,0
2018,301,0,13
2018,301,1,13
2018,301,2,13
2018,301,3,7
2018,301,4,7
2018,301,5,7
2018,301,6,7
2018,301,7,7
2018,301,8,7
2018,301,9,7
2018,301,10,7
2018,301,11,7
2018,301,12,3
2018,301,13,3
2018,301,14,3
2018,301,15,7
2018,301,16,7
2018,301,17,7
2018,301,18,3
2018,301,19,3
2018,301,20,3
2018,301,21,7
2018,301,22,7
2018,301,23,7
2018,302,0,0
2018,302,1,0
2018,302,2,0
2018,302,3,0
2018,302,4,0
2018,302,5,0
2018,302,6,0
2018,302,7,0
2018,302,8,0
2018,302,9,0
2018,302,10,0
2018,302,11,0
2018,302,12,3
2018,302,13,3
2018,302,14,3
2018,302,15,3
2018,302,16,3
2018,302,17,3
2018,302,18,3
2018,302,19,3
2018,302,20,3
2018,302,21,3
2018,302,22,3
2018,302,23,3
2018,303,0,20
2018,303,1,20
2018,303,2,20
2018,303,3,17
2018,303,4,17
2018,303,5,17
2018,303,6,7
2018,303,7,7
2018,303,8,7
2018,303,9,3
2018,303,10,3
2018,303,11,3
2018,303,12,0
2018,303,13,0
2018,303,14,0
2018,303,15,3
2018,303,16,3
2018,303,17,3
2018,303,18,7
2018,303,19,7
2018,303,20,7
2018,303,21,10
2018,303,22,10
2018,303,23,10
2018,304,0,7
2018,304,1,7
2018,304,2,7
2018,304,3,0
2018,304,4,0
2018,304,5,0
2018,304,6,0
2018,304,7,0
2018,304,8,0
2018,304,9,3
2018,304,10,3
2018,304,11,3
2018,304,12,13
2018,304,13,13
2018,304,14,13
2018,304,15,17
2018,304,16,17
2018,304,17,17
2018,304,18,17
2018,304,19,17
2018,304,20,17
2018,304,21,13
2018,304,22,13
2018,304,23,13
2018,305,0,7
2018,305,1,7
2018,305,2,7
2018,305,3,13
2018,305,4,13
2018,305,5,13
2018,305,6,20
2018,305,7,20
2018,305,8,20
2018,305,9,17
2018,305,10,17
2018,305,11,17
2018,305,12,10
2018,305,13,10
2018,305,14,10
2018,305,15,10
2018,305,16,10
2018,305,17,10
2018,305,18,3
2018,305,19,3
2018,305,20,3
2018,305,21,13
2018,305,22,13
2018,305,23,13
2018,306,0,27
2018,306,1,27
2018,306,2,27
2018,306,3,3
2018,306,4,3
2018,306,5,3
2018,306,6,3
2018,306,7,3
2018,306,8,3
2018,306,9,13
2018,306,10,13
2018,306,11,13
2018,306,12,7
2018,306,13,7
2018,306,14,7
2018,306,15,10
2018,306,16,10
2018,306,17,10
2018,306,18,7
2018,306,19,7
2018,306,20,7
2018,306,21,3
2018,306,22,3
2018,306,23,3
2018,307,0,20
2018,307,1,20
2018,307,2,20
2018,307,3,20
2018,307,4,20
2018,307,5,20
2018,307,6,3
2018,307,7,3
2018,307,8,3
2018,307,9,3
2018,307,10,3
2018,307,11,3
2018,307,12,3
2018,307,13,3
2018,307,14,3
2018,307,15,0
2018,307,16,0
2018,307,17,0
2018,307,18,3
2018,307,19,3
2018,307,20,3
2018,307,21,13
2018,307,22,13
2018,307,23,13
2018,308,0,10
2018,308,1,10
2018,308,2,10
2018,308,3,7
2018,308,4,7
2018,308,5,7
2018,308,6,7
2018,308,7,7
2018,308,8,7
2018,308,9,7
2018,308,10,7
2018,308,11,7
2018,308,12,10
2018,308,13,10
2018,308,14,10
2018,308,15,27
2018,308,16,27
2018,308,17,27
2018,308,18,47
2018,308,19,47
2018,308,20,47
2018,308,21,53
2018,308,22,53
2018,308,23,53
2018,309,0,43
2018,309,1,43
2018,309,2,43
2018,309,3,57
2018,309,4,57
2018,309,5,57
2018,309,6,50
2018,309,7,50
2018,309,8,50
2018,309,9,47
2018,309,10,47
2018,309,11,47
2018,309,12,33
2018,309,13,33
2018,309,14,33
2018,309,15,33
2018,309,16,33
2018,309,17,33
2018,309,18,37
2018,309,19,37
2018,309,20,37
2018,309,21,23
2018,309,22,23
2018,309,23,23
2018,310,0,20
2018,310,1,20
2018,310,2,20
2018,310,3,37
2018,310,4,37
2018,310,5,37
2018,310,6,13
2018,310,7,13
2018,310,8,13
2018,310,9,17
2018,310,10,17
2018,310,11,17
2018,310,12,13
2018,310,13,13
2018,310,14,13
2018,310,15,10
2018,310,16,10
2018,310,17,10
2018,310,18,3
2018,310,19,3
2018,310,20,3
2018,310,21,17
2018,310,22,17
2018,310,23,17
2018,311,0,30
2018,311,1,30
2018,311,2,30
2018,311,3,33
2018,311,4,33
2018,311,5,33
2018,311,6,27
2018,311,7,27
2018,311,8,27
2018,311,9,10
2018,311,10,10
2018,311,11,10
2018,311,12,13
2018,311,13,13
2018,311,14,13
2018,311,15,10
2018,311,16,10
2018,311,17,10
2018,311,18,20
2018,311,19,20
2018,311,20,20
2018,311,21,23
2018,311,22,23
2018,311,23,23
2018,312,0,30
2018,312,1,30
2018,312,2,30
2018,312,3,40
2018,312,4,40
2018,312,5,40
2018,312,6,20
2018,312,7,20
2018,312,8,20
2018,312,9,33
2018,312,10,33
2018,312,11,33
2018,312,12,10
2018,312,13,10
2018,312,14,10
2018,312,15,10
2018,312,16,10
2018,312,17,10
2018,312,18,17
2018,312,19,17
2018,312,20,17
2018,312,21,13
2018,312,22,13
2018,312,23,13
2018,313,0,13
2018,313,1,13
2018,313,2,13
2018,313,3,3
2018,313,4,3
2018,313,5,3
2018,313,6,10
2018,313,7,10
2018,313,8,10
2018,313,9,17
2018,313,10,17
2018,313,11,17
2018,313,12,13
2018,313,13,13
2018,313,14,13
2018,313,15,30
2018,313,16,30
2018,313,17,30
2018,313,18,37
2018,313,19,37
2018,313,20,37
2018,313,21,40
2018,313,22,40
2018,313,23,40
2018,314,0,20
2018,314,1,20
2018,314,2,20
2018,314,3,17
2018,314,4,17
2018,314,5,17
2018,314,6,20
2018,314,7,20
2018,314,8,20
2018,314,9,43
2018,314,10,43
2018,314,11,43
2018,314,12,20
2018,314,13,20
2018,314,14,20
2018,314,15,13
2018,314,16,13
2018,314,17,13
2018,314,18,37
2018,314,19,37
2018,314,20,37
2018,314,21,33
2018,314,22,33
2018,314,23,33
2018,315,0,30
2018,315,1,30
2018,315,2,30
2018,315,3,23
2018,315,4,23
2018,315,5,23
2018,315,6,17
2018,315,7,17
2018,315,8,17
2018,315,9,10
2018,315,10,10
2018,315,11,10
2018,315,12,7
2018,315,13,7
2018,315,14,7
2018,315,15,3
2018,315,16,3
2018,315,17,3
2018,315,18,27
2018,315,19,27
2018,315,20,27
2018,315,21,20
2018,315,22,20
2018,315,23,20
2018,316,0,23
2018,316,1,23
2018,316,2,23
2018,316,3,33
2018,316,4,33
2018,316,5,33
2018,316,6,30
2018,316,7,30
2018,316,8,30
2018,316,9,17
2018,316,10,17
2018,316,11,17
2018,316,12,17
2018,316,13,17
2018,316,14,17
2018,316,15,10
2018,316,16,10
2018,316,17,10
2018,316,18,20
2018,316,19,20
2018,316,20,20
2018,316,21,23
2018,316,22,23
2018,316,23,23
2018,317,0,20
2018,317,1,20
2018,317,2,20
2018,317,3,10
2018,317,4,10
2018,317,5,10
2018,317,6,10
2018,317,7,10
2018,317,8,10
2018,317,9,7
2018,317,10,7
2018,317,11,7
2018,317,12,3
2018,317,13,3
2018,317,14,3
2018,317,15,0
2018,317,16,0
2018,317,17,0
2018,317,18,3
2018,317,19,3
2018,317,20,3
2018,317,21,0
2018,317,22,0
2018,317,23,0
2018,318,0,0
2018,318,1,0
2018,318,2,0
2018,318,3,7
2018,318,4,7
2018,318,5,7
2018,318,6,3
2018,318,7,3
2018,318,8,3
2018,318,9,3
2018,318,10,3
2018,318,11,3
2018,318,12,10
2018,318,13,10
2018,318,14,10
2018,318,15,10
2018,318,16,10
2018,318,17,10
2018,318,18,13
2018,318,19,13
2018,318,20,13
2018,318,21,7
2018,318,22,7
2018,318,23,7
2018,319,0,0
2018,319,1,0
2018,319,2,0
2018,319,3,3
2018,319,4,3
2018,319,5,3
2018,319,6,0
2018,319,7,0
2018,319,8,0
2018,319,9,3
2018,319,10,3
2018,319,11,3
2018,319,12,0
2018,319,13,0
2018,319,14,0
2018,319,15,7
2018,319,16,7
2018,319,17,7
2018,319,18,0
2018,319,19,0
2018,319,20,0
2018,319,21,7
2018,319,22,7
2018,319,23,7
2018,320,0,0
2018,320,1,0
2018,320,2,0
2018,320,3,0
2018,320,4,0
2018,320,5,0
2018,320,6,0
2018,320,7,0
2018,320,8,0
2018,320,9,0
2018,320,10,0
2018,320,11,0
2018,320,12,3
2018,320,13,3
2018,320,14,3
2018,320,15,10
2018,320,16,10
2018,320,17,10
2018,320,18,0
2018,320,19,0
2018,320,20,0
2018,320,21,0
2018,320,22,0
2018,320,23,0
2018,321,0,3
2018,321,1,3
2018,321,2,3
2018,321,3,7
2018,321,4,7
2018,321,5,7
2018,321,6,3
2018,321,7,3
2018,321,8,3
2018,321,9,0
2018,321,10,0
2018,321,11,0
2018,321,12,0
2018,321,13,0
2018,321,14,0
2018,321,15,0
2018,321,16,0
2018,321,17,0
2018,321,18,0
2018,321,19,0
2018,321,20,0
2018,321,21,0
2018,321,22,0
2018,321,23,0
2018,322,0,3
2018,322,1,3
2018,322,2,3
2018,322,3,7
2018,322,4,7
2018,322,5,7
2018,322,6,0
2018,322,7,0
2018,322,8,0
2018,322,9,3
2018,322,10,3
2018,322,11,3
2018,322,12,10
2018,322,13,10
2018,322,14,10
2018,322,15,7
2018,322,16,7
2018,322,17,7
2018,322,18,3
2018,322,19,3
2018,322,20,3
2018,322,21,7
2018,322,22,7
2018,322,23,7
2018,323,0,13
2018,323,1,13
2018,323,2,13
2018,323,3,13
2018,323,4,13
2018,323,5,13
2018,323,6,7
2018,323,7,7
2018,323,8,7
2018,323,9,3
2018,323,10,3
2018,323,11,3
2018,323,12,3
2018,323,13,3
2018,323,14,3
2018,323,15,17
2018,323,16,17
2018,323,17,17
2018,323,18,13
