YEAR,DOY,HR,Bt,Bx,By,Bz,SWPD,SWPS,Fp,Kp
2016,16,12,4.8,-1.4,-0.1,3.3,12.2,371.,3.28,10
2016,16,13,4.1,-0.6,3.5,2.0,14.3,368.,3.71,10
2016,16,14,4.7,-1.0,4.0,1.3,10.4,362.,2.59,10
2016,16,15,6.8,-4.2,4.7,2.3,4.2,356.,1.03,3
2016,16,16,6.7,-3.9,5.2,1.4,4.6,352.,1.10,3
2016,16,17,6.4,-3.2,5.4,0.9,4.7,355.,1.12,3
2016,16,18,6.3,-3.1,5.4,1.0,5.0,351.,1.16,3
2016,16,19,6.1,-3.3,4.9,0.9,6.0,347.,1.38,3
2016,16,20,5.7,-3.0,-1.8,4.0,7.4,339.,1.51,3
2016,16,21,6.4,-2.4,-4.1,4.2,5.9,336.,1.16,3
2016,16,22,6.7,-3.0,-4.6,3.8,4.8,338.,0.94,3
2016,16,23,7.0,-3.1,-4.3,4.6,3.8,340.,0.75,3
2016,17,0,6.7,-3.4,-3.8,4.5,5.2,337.,1.01,3
2016,17,1,6.8,-3.6,-4.0,4.1,5.7,340.,1.12,3
2016,17,2,6.7,-3.1,-4.2,4.1,5.5,347.,1.13,3
2016,17,3,6.9,-3.7,-3.8,3.9,5.2,339.,1.02,0
2016,17,4,7.0,-4.4,-3.1,4.2,5.6,336.,1.09,0
2016,17,5,5.8,-4.0,4.0,-0.1,6.7,321.,1.28,0
2016,17,6,6.1,0.1,4.7,-2.7,6.5,338.,1.37,13
2016,17,7,6.9,3.7,4.6,-3.4,5.4,357.,1.26,13
2016,17,8,6.1,-0.2,-0.1,-1.5,5.5,340.,1.14,13
2016,17,9,6.7,-1.4,-6.1,2.3,3.9,338.,0.77,7
2016,17,10,6.2,-2.4,-5.5,1.7,6.2,329.,1.14,7
2016,17,11,5.7,-2.4,-3.7,-0.3,6.6,323.,1.24,7
2016,17,12,4.8,-2.0,1.0,-4.0,6.7,325.,1.29,10
2016,17,13,4.7,-3.3,1.4,-2.7,6.4,318.,1.20,10
2016,17,14,4.6,-2.1,0.8,-3.5,7.1,326.,1.37,10
2016,17,15,4.7,-2.6,1.6,-3.4,7.3,319.,1.35,10
2016,17,16,4.6,-2.6,2.5,-2.9,7.1,314.,1.28,10
2016,17,17,4.6,-1.7,2.6,-3.3,7.2,319.,1.30,10
2016,17,18,4.6,-2.2,1.6,-3.6,7.0,319.,1.28,7
2016,17,19,4.2,-2.2,-0.0,-3.2,6.4,319.,1.23,7
2016,17,20,3.8,-2.8,-0.8,-1.5,6.4,317.,1.25,7
2016,17,21,3.6,-3.0,-0.4,1.5,6.6,319.,1.30,3
2016,17,22,3.8,-2.7,-0.3,2.4,6.5,321.,1.29,3
2016,17,23,4.1,-3.5,-1.2,1.2,6.3,318.,1.23,3
2016,18,0,4.0,-3.5,0.9,-0.6,6.3,317.,1.24,0
2016,18,1,3.8,-3.0,2.2,-0.5,6.3,312.,1.20,0
2016,18,2,3.9,-2.9,1.5,-1.0,6.2,309.,1.12,0
2016,18,3,4.0,-3.7,0.8,1.1,6.1,306.,1.08,0
2016,18,4,3.9,-2.9,1.2,1.8,6.2,309.,1.09,0
2016,18,5,4.2,-3.4,1.2,1.8,5.9,308.,1.04,0
2016,18,6,4.5,-2.7,-0.3,3.5,7.0,310.,1.22,0
2016,18,7,4.9,-1.8,-1.4,4.2,7.1,310.,1.23,0
2016,18,8,4.8,-1.4,-0.7,4.0,7.3,307.,1.24,0
2016,18,9,5.2,-2.9,3.7,-2.0,5.3,300.,0.89,3
2016,18,10,5.7,-2.4,4.0,-3.0,5.5,304.,0.94,3
2016,18,11,5.7,-2.2,3.5,-3.8,5.8,306.,0.99,3
2016,18,12,5.8,-1.9,3.9,-3.6,6.1,306.,1.04,10
2016,18,13,5.9,-1.5,4.7,-2.7,6.1,306.,1.04,10
2016,18,14,6.0,-2.1,4.6,-2.5,6.7,303.,1.11,10
2016,18,15,6.2,-1.5,3.5,-4.6,7.0,308.,1.19,17
2016,18,16,6.1,-1.9,2.4,-5.0,6.6,302.,1.08,17
2016,18,17,5.8,-2.8,4.3,-1.9,6.3,298.,1.02,17
2016,18,18,5.7,-2.6,4.7,-1.3,6.2,298.,1.00,7
2016,18,19,5.7,-1.9,5.2,-0.8,6.6,301.,1.06,7
2016,18,20,5.8,-1.6,5.4,-0.3,6.8,303.,1.10,7
2016,18,21,5.7,-1.5,5.1,-0.8,6.6,302.,1.06,30
2016,18,22,7.8,0.5,7.0,-1.3,10.7,332.,2.10,30
2016,18,23,10.7,-3.5,6.1,-6.2,11.3,359.,2.78,30
2016,19,0,13.0,-4.1,-8.6,-6.5,18.5,353.,4.20,43
2016,19,1,10.5,-2.7,-4.9,-6.1,19.2,355.,4.41,43
2016,19,2,8.7,1.7,-1.8,-3.3,20.0,366.,4.81,43
2016,19,3,8.5,1.0,-7.3,-3.2,22.7,361.,5.34,27
2016,19,4,8.0,-1.1,-3.8,-3.7,21.2,355.,4.85,27
2016,19,5,8.6,-5.7,-5.2,1.5,19.7,342.,4.31,27
2016,19,6,9.0,-6.1,-5.6,-2.9,19.7,336.,4.23,23
2016,19,7,9.1,-7.8,-2.3,1.2,19.5,328.,4.01,23
2016,19,8,9.4,-7.3,0.4,-3.2,19.9,329.,4.12,23
2016,19,9,9.3,0.2,4.0,5.0,20.6,372.,5.29,27
2016,19,10,11.0,2.1,8.2,2.0,19.2,377.,4.98,27
2016,19,11,11.2,1.8,4.3,8.3,24.9,376.,6.44,27
2016,19,12,13.2,-2.1,2.4,11.5,12.9,382.,3.70,13
2016,19,13,13.5,-4.1,5.2,11.5,9.8,383.,2.79,13
2016,19,14,12.5,-2.5,4.4,11.1,16.2,378.,4.42,13
2016,19,15,12.7,-4.1,4.8,10.9,9.8,379.,2.74,13
2016,19,16,11.1,-0.3,5.6,8.4,12.5,370.,3.35,13
2016,19,17,11.0,4.2,7.6,5.4,10.0,369.,2.66,13
2016,19,18,12.1,-2.3,9.0,7.7,9.5,374.,2.50,3
2016,19,19,12.4,0.5,9.6,7.3,11.1,365.,2.80,3
2016,19,20,11.5,6.6,7.6,4.7,15.0,347.,3.51,3
2016,19,21,12.4,4.6,9.4,5.8,12.1,357.,3.08,10
2016,19,22,13.5,7.2,10.1,5.1,11.1,354.,2.86,10
2016,19,23,13.6,8.7,8.3,4.9,13.6,349.,3.33,10
2016,20,0,14.1,9.5,9.1,4.8,12.8,349.,3.11,3
2016,20,1,14.6,10.3,9.2,4.3,14.0,347.,3.33,3
2016,20,2,15.2,9.4,9.5,6.9,12.7,356.,3.16,3
2016,20,3,15.4,11.1,8.5,5.8,11.7,363.,3.06,20
2016,20,4,16.6,13.7,8.7,0.6,8.6,363.,2.41,20
2016,20,5,16.9,13.7,8.0,-3.7,9.4,361.,2.67,20
2016,20,6,16.9,13.3,7.6,-6.5,11.0,362.,3.12,33
2016,20,7,16.6,11.6,8.5,-8.0,12.6,368.,3.92,33
2016,20,8,16.0,10.9,5.6,-10.0,14.9,365.,4.59,33
2016,20,9,15.7,8.4,6.0,-11.4,17.1,371.,5.30,43
2016,20,10,15.6,9.5,4.4,-11.2,16.8,364.,5.07,43
2016,20,11,14.8,8.6,4.6,-10.6,18.8,364.,5.61,43
2016,20,12,14.5,10.4,5.0,-7.5,18.8,359.,5.47,47
2016,20,13,15.2,8.4,1.8,-12.0,18.9,361.,5.50,47
2016,20,14,14.2,8.5,-4.0,-9.7,19.6,350.,5.61,47
2016,20,15,14.8,7.7,-3.1,-11.5,15.1,349.,4.32,47
2016,20,16,14.3,9.2,-1.3,-10.4,14.4,339.,4.11,47
2016,20,17,14.4,7.4,-5.9,-10.0,14.5,342.,4.17,47
2016,20,18,13.5,6.9,-7.6,-7.6,17.6,340.,4.07,47
2016,20,19,13.0,4.3,-8.8,-6.0,18.9,353.,4.71,47
2016,20,20,12.3,3.2,-8.6,-5.9,20.1,359.,5.66,47
2016,20,21,11.5,4.8,-8.5,-2.9,21.5,354.,6.07,43
2016,20,22,12.3,5.7,-9.1,1.9,21.6,353.,6.04,43
2016,20,23,12.9,1.5,-9.8,-2.4,25.4,364.,6.97,43
2016,21,0,13.8,6.1,-9.8,6.0,26.3,353.,6.70,37
2016,21,1,16.1,0.7,-13.9,-3.2,21.2,377.,5.84,37
2016,21,2,13.6,2.9,-9.6,6.1,22.9,381.,6.75,37
2016,21,3,16.3,4.7,-13.2,4.5,23.8,379.,7.17,57
2016,21,4,18.1,1.8,-11.1,-7.9,25.0,388.,7.84,57
2016,21,5,18.5,3.3,-16.0,-0.0,28.3,392.,9.47,57
2016,21,6,19.2,4.0,-13.5,3.1,21.6,405.,7.41,53
2016,21,7,16.9,2.8,-12.0,4.2,16.0,442.,6.83,53
2016,21,8,14.9,3.0,-9.8,6.8,16.2,451.,6.98,53
2016,21,9,16.0,2.6,-13.7,-2.8,13.6,450.,6.00,33
2016,21,10,14.4,3.5,-9.7,6.7,11.4,440.,4.75,33
2016,21,11,8.5,3.9,-4.7,1.4,5.9,504.,3.18,33
2016,21,12,7.8,5.3,-4.1,0.3,5.1,491.,2.55,27
2016,21,13,7.5,4.1,-4.6,-1.4,5.6,498.,2.87,27
2016,21,14,7.5,3.2,-4.2,0.2,5.8,502.,2.98,27
2016,21,15,7.5,4.1,-5.3,-1.3,5.2,491.,2.51,37
2016,21,16,6.3,3.9,-2.9,-0.8,5.4,499.,2.79,37
2016,21,17,6.5,3.4,-3.9,-0.2,6.1,509.,3.28,37
2016,21,18,6.8,3.9,-4.5,-0.0,6.3,510.,3.40,40
2016,21,19,6.4,4.6,-1.6,1.6,5.8,505.,3.11,40
2016,21,20,6.6,5.0,-1.0,2.3,6.2,505.,3.23,40
2016,21,21,6.0,4.8,-0.3,2.3,6.2,508.,3.27,47
2016,21,22,5.9,0.8,-1.9,-2.7,6.0,529.,3.39,47
2016,21,23,6.1,0.9,-3.6,-2.6,6.3,531.,3.54,47
2016,22,0,5.5,3.0,-2.0,0.8,5.8,521.,3.19,33
2016,22,1,5.8,1.3,-2.2,-1.8,5.9,534.,3.39,33
2016,22,2,5.7,2.1,-0.8,1.9,5.6,533.,3.23,33
2016,22,3,6.0,3.3,-1.5,-0.4,5.4,530.,3.01,33
2016,22,4,6.0,0.8,-1.9,4.2,5.1,544.,3.01,33
2016,22,5,6.2,-0.4,-5.1,-0.8,5.0,547.,2.95,33
2016,22,6,5.9,-0.2,-3.2,1.4,4.6,541.,2.70,33
2016,22,7,5.9,1.6,-4.3,1.3,4.1,519.,2.21,33
2016,22,8,6.3,0.9,-4.9,-1.1,3.7,518.,1.94,33
2016,22,9,6.4,4.3,-1.7,3.1,3.5,494.,1.65,30
2016,22,10,6.2,3.0,-1.9,1.2,3.4,510.,1.68,30
2016,22,11,6.0,3.9,-4.2,-1.2,3.5,515.,1.75,30
2016,22,12,6.3,4.9,-3.7,-0.3,3.0,510.,1.47,23
2016,22,13,6.1,1.7,-4.3,0.9,3.3,523.,1.77,23
2016,22,14,6.3,1.1,-5.7,0.1,3.5,526.,1.91,23
2016,22,15,6.3,3.1,-5.3,0.1,3.7,504.,1.82,17
2016,22,16,7.2,6.6,-1.8,1.9,2.6,503.,1.24,17
2016,22,17,7.1,5.7,-2.6,1.6,2.4,518.,1.23,17
2016,22,18,7.2,5.5,-3.5,1.6,2.0,500.,1.00,27
2016,22,19,7.0,4.6,-3.4,0.2,2.5,508.,1.36,27
2016,22,20,6.6,6.0,2.0,0.4,3.0,496.,1.50,27
2016,22,21,6.8,3.3,-3.7,1.5,3.3,517.,1.74,23
2016,22,22,6.7,4.2,-4.2,1.7,3.6,500.,1.76,23
2016,22,23,7.0,4.1,-3.4,2.8,3.9,503.,1.91,23
2016,23,0,7.3,5.4,-1.9,1.7,4.1,488.,1.89,13
2016,23,1,7.5,6.0,-1.2,3.4,4.2,481.,1.84,13
2016,23,2,7.2,5.7,-1.8,1.8,5.3,488.,2.50,13
2016,23,3,6.2,4.8,-1.6,-0.3,5.6,483.,2.67,33
2016,23,4,5.4,1.2,-3.1,-1.3,6.2,503.,3.20,33
2016,23,5,6.2,3.4,-1.3,1.7,7.0,496.,3.49,33
2016,23,6,6.7,1.4,-1.8,1.1,6.9,507.,3.57,37
2016,23,7,7.3,-0.4,-5.7,-2.4,4.6,552.,2.61,37
2016,23,8,5.7,4.8,1.4,2.5,4.3,568.,2.66,37
2016,23,9,5.6,4.9,-0.7,1.7,4.0,555.,2.42,20
2016,23,10,5.2,3.1,-2.3,1.2,4.3,556.,2.53,20
2016,23,11,4.0,-0.2,-1.0,-2.2,3.9,563.,2.36,20
2016,23,12,3.9,1.9,-1.8,-0.2,3.5,558.,2.06,30
2016,23,13,3.9,3.1,-1.4,-0.8,2.7,552.,1.53,30
2016,23,14,3.4,2.5,-0.8,-1.6,2.3,548.,1.30,30
2016,23,15,3.1,1.7,-1.7,-1.7,2.2,540.,1.19,27
2016,23,16,3.6,2.6,-2.1,-1.0,2.1,532.,1.10,27
2016,23,17,3.9,1.9,-2.8,-1.5,2.2,511.,1.06,27
2016,23,18,3.7,2.5,-2.1,-1.0,2.9,499.,1.36,17
2016,23,19,3.9,3.0,-2.3,-0.2,3.0,482.,1.33,17
2016,23,20,4.0,3.4,-2.1,-0.2,2.8,460.,1.14,17
2016,23,21,4.4,4.1,-1.5,-0.2,2.3,447.,0.89,13
2016,23,22,3.4,2.5,-1.7,-0.7,4.3,447.,1.73,13
2016,23,23,4.0,2.8,-1.9,-1.5,4.8,444.,1.91,13
2016,24,0,4.2,3.1,-2.3,-1.3,5.1,446.,2.05,27
2016,24,1,4.9,1.9,-4.1,-1.6,5.4,438.,1.99,27
2016,24,2,5.2,3.0,-4.0,-0.9,5.5,432.,2.00,27
2016,24,3,4.6,1.0,-2.5,-0.1,5.8,443.,2.25,23
2016,24,4,4.7,2.3,-3.2,0.0,5.6,424.,1.99,23
2016,24,5,4.6,-1.3,-3.7,-0.3,5.7,434.,2.12,23
2016,24,6,4.8,-0.2,-2.0,-0.2,5.3,428.,1.95,17
2016,24,7,5.6,1.9,-4.5,0.9,6.2,427.,2.27,17
2016,24,8,6.4,3.1,-3.1,1.6,5.2,426.,1.87,17
2016,24,9,6.5,4.4,-1.5,2.9,5.9,457.,2.47,10
2016,24,10,6.7,5.5,-1.3,3.4,6.0,456.,2.43,10
2016,24,11,7.0,4.9,-1.6,1.7,6.3,462.,2.57,10
2016,24,12,7.1,1.9,-6.6,0.8,6.3,474.,2.63,13
2016,24,13,7.3,2.3,-6.8,-0.2,6.0,468.,2.42,13
2016,24,14,7.3,1.2,-6.6,-1.1,5.8,476.,2.48,13
2016,24,15,4.9,-0.7,2.0,-0.7,9.5,499.,4.42,23
2016,24,16,6.1,3.6,4.3,2.2,9.7,490.,4.25,23
2016,24,17,6.3,1.5,4.8,2.9,11.9,487.,5.05,23
2016,24,18,7.6,-4.9,0.7,-4.1,8.9,501.,4.06,40
2016,24,19,7.0,-0.3,5.8,2.0,10.5,487.,4.49,40
2016,24,20,4.9,1.8,3.2,2.8,20.0,483.,8.45,40
2016,24,21,3.7,3.1,1.0,1.5,17.4,487.,7.36,10
2016,24,22,4.6,3.5,-0.7,2.8,9.7,483.,4.01,10
2016,24,23,5.1,3.0,-1.5,3.5,7.3,474.,2.93,10
2016,25,0,5.3,3.8,-1.9,2.4,5.4,468.,2.12,3
2016,25,1,5.3,4.8,-1.7,0.4,3.7,461.,1.44,3
2016,25,2,4.9,4.9,-0.3,0.7,3.5,470.,1.42,3
2016,25,3,5.0,4.8,-0.1,1.3,3.0,462.,1.16,3
2016,25,4,5.2,5.1,-0.2,1.0,4.1,467.,1.58,3
2016,25,5,5.4,5.2,-0.1,1.4,4.2,462.,1.59,3
2016,25,6,5.7,5.4,-1.1,1.3,4.3,453.,1.55,7
2016,25,7,5.9,5.3,-0.5,2.4,3.9,441.,1.33,7
2016,25,8,5.8,5.3,-0.4,2.4,4.0,439.,1.35,7
2016,25,9,6.0,4.4,-0.0,3.8,3.6,423.,1.14,3
2016,25,10,6.2,5.6,-1.3,1.9,3.7,425.,1.17,3
2016,25,11,6.3,6.0,-0.8,1.7,4.1,427.,1.31,3
2016,25,12,6.4,6.2,-0.9,1.3,4.1,422.,1.28,3
2016,25,13,6.5,6.3,-0.9,1.4,4.3,418.,1.31,3
2016,25,14,6.6,6.4,-0.8,1.4,3.7,414.,1.11,3
2016,25,15,6.7,6.5,-0.8,1.4,3.5,412.,1.04,3
2016,25,16,6.6,6.4,-0.8,1.7,3.9,407.,1.13,3
2016,25,17,6.5,6.2,-0.6,1.8,4.0,404.,1.14,3
2016,25,18,6.3,6.1,-0.6,1.5,4.3,400.,1.21,0
2016,25,19,6.2,6.0,-0.3,1.6,3.9,396.,1.07,0
2016,25,20,6.0,5.8,-0.2,1.4,4.3,396.,1.18,0
2016,25,21,6.0,5.8,0.0,1.5,4.3,395.,1.18,0
2016,25,22,5.9,5.7,0.2,1.5,4.0,392.,1.09,0
2016,25,23,5.8,5.6,0.4,1.2,4.0,389.,1.07,0
2016,26,0,5.8,5.7,0.3,1.4,4.2,386.,1.10,0
2016,26,1,6.0,5.7,0.1,1.9,3.8,381.,0.98,0
2016,26,2,6.1,5.7,0.6,2.0,4.6,381.,1.18,0
2016,26,3,5.9,5.3,0.7,2.3,5.9,381.,1.51,0
2016,26,4,5.0,4.5,1.0,1.9,10.0,383.,2.59,0
2016,26,5,4.8,4.3,1.4,1.6,11.4,372.,2.82,0
2016,26,6,5.0,4.4,1.7,1.7,10.5,363.,2.46,7
2016,26,7,4.5,3.7,1.4,2.0,12.0,361.,2.82,7
2016,26,8,4.5,3.6,1.8,2.1,13.0,357.,2.99,7
2016,26,9,4.6,3.1,2.5,2.1,11.7,352.,2.63,10
2016,26,10,4.9,3.7,2.2,2.1,11.0,347.,2.41,10
2016,26,11,5.8,4.8,2.2,2.3,9.3,347.,2.03,10
2016,26,12,5.2,3.2,2.8,2.8,11.4,345.,2.48,10
2016,26,13,5.3,3.4,2.5,2.7,11.7,348.,2.57,10
2016,26,14,6.1,5.1,2.5,1.9,9.8,344.,2.08,10
2016,26,15,5.1,2.7,3.7,2.0,13.9,335.,2.82,13
2016,26,16,5.0,2.4,3.3,2.8,14.3,325.,2.80,13
2016,26,17,5.1,0.9,2.7,3.7,12.5,323.,2.44,13
2016,26,18,4.9,0.0,1.5,3.4,12.0,335.,2.51,17
2016,26,19,5.8,3.6,1.3,4.2,9.7,333.,1.92,17
2016,26,20,4.6,2.9,0.8,1.7,10.6,360.,2.53,17
2016,26,21,4.2,-0.3,-2.2,2.2,5.8,369.,1.49,10
2016,26,22,4.4,-2.8,-2.6,1.2,5.6,367.,1.42,10
2016,26,23,3.6,-0.8,-3.0,0.9,5.9,366.,1.48,10
2016,27,0,3.8,2.3,-2.6,0.8,8.3,359.,1.98,10
2016,27,1,4.2,3.6,-1.6,1.1,13.3,355.,3.06,10
2016,27,2,4.0,3.0,-1.4,1.9,18.9,350.,4.33,10
2016,27,3,4.7,2.8,-1.0,3.2,22.3,341.,4.90,20
2016,27,4,5.3,3.8,0.4,3.3,18.6,331.,3.85,20
2016,27,5,6.0,4.5,0.0,3.8,16.7,331.,3.41,20
2016,27,6,6.2,3.6,-1.8,4.4,16.1,331.,3.13,10
2016,27,7,5.9,3.7,-3.8,0.4,16.9,328.,3.24,10
2016,27,8,6.9,2.5,-3.2,3.4,14.7,333.,2.91,10
2016,27,9,8.2,-3.7,1.9,6.9,7.2,352.,1.63,13
2016,27,10,8.8,-4.3,4.8,4.7,3.9,355.,0.91,13
2016,27,11,8.9,-3.3,6.8,3.4,4.0,359.,0.97,13
2016,27,12,8.6,-4.2,5.2,3.8,4.2,362.,1.02,10
2016,27,13,7.9,-2.3,6.8,-0.5,4.9,369.,1.24,10
2016,27,14,7.4,0.9,6.6,-1.6,5.5,381.,1.50,10
2016,27,15,7.1,-3.1,6.2,0.7,5.6,363.,1.35,7
2016,27,16,7.2,-3.8,5.8,1.4,5.7,362.,1.35,7
2016,27,17,6.8,-4.4,4.9,1.6,5.9,368.,1.43,7
2016,27,18,6.6,-4.6,4.6,0.5,5.7,365.,1.37,0
2016,27,19,6.4,-3.4,5.2,0.5,5.8,366.,1.42,0
2016,27,20,6.5,-4.6,4.5,-0.3,5.4,357.,1.27,0
2016,27,21,6.7,-4.4,4.4,-1.4,4.9,357.,1.16,3
2016,27,22,6.6,-3.6,3.5,-3.0,5.4,357.,1.30,3
2016,27,23,6.6,-2.8,4.1,-2.6,5.9,354.,1.39,3
2016,28,0,7.1,-4.7,4.9,0.9,5.9,340.,1.23,3
2016,28,1,7.6,-4.9,5.3,1.9,7.3,344.,1.53,3
2016,28,2,8.1,-4.0,6.4,2.6,8.3,347.,1.80,3
2016,28,3,8.4,-3.4,7.4,1.2,8.9,344.,1.91,0
2016,28,4,8.6,-3.8,7.0,1.8,9.1,340.,1.92,0
2016,28,5,8.6,-2.9,7.9,-0.8,10.3,338.,2.16,0
2016,28,6,8.0,-2.3,5.8,-0.2,10.6,343.,2.33,23
2016,28,7,7.5,3.3,2.9,-6.0,9.9,362.,2.57,23
2016,28,8,8.1,3.8,2.0,-6.7,8.9,361.,2.31,23
2016,28,9,8.5,3.2,4.2,-6.3,6.2,361.,1.58,23
2016,28,10,7.6,2.1,4.6,-5.4,7.6,360.,1.92,23
2016,28,11,6.3,-0.3,3.9,-1.0,7.9,347.,1.90,23
2016,28,12,6.4,-3.1,3.4,2.4,7.9,336.,1.73,10
2016,28,13,6.7,-2.1,3.1,2.6,7.7,343.,1.79,10
2016,28,14,5.8,-2.0,4.1,2.5,7.6,348.,1.89,10
2016,28,15,5.7,-3.2,2.9,1.5,6.5,342.,1.66,10
2016,28,16,6.1,0.9,4.2,-1.7,5.9,356.,1.55,10
2016,28,17,6.4,1.0,5.5,-2.6,5.4,352.,1.39,10
2016,28,18,5.8,-0.0,5.0,-1.6,5.1,344.,1.26,7
2016,28,19,5.6,-0.4,4.3,-1.8,4.8,343.,1.17,7
2016,28,20,5.6,-1.5,5.0,-0.5,4.4,336.,1.04,7
2016,28,21,5.6,-1.4,4.0,-2.6,4.5,336.,1.04,7
2016,28,22,5.4,-3.1,3.7,-0.5,3.7,321.,0.80,7
2016,28,23,5.3,-1.9,2.8,-2.6,4.2,328.,0.91,7
2016,29,0,5.5,-2.0,4.9,-0.1,3.6,326.,0.76,3
2016,29,1,5.7,2.4,3.6,-2.1,3.1,358.,0.78,3
2016,29,2,5.8,-0.8,5.6,-0.8,2.0,335.,0.42,3
2016,29,3,5.8,-2.7,4.9,-0.9,2.1,326.,0.45,7
2016,29,4,5.7,-1.3,5.5,-0.5,1.8,328.,0.37,7
2016,29,5,5.6,-1.1,5.5,-0.4,1.9,327.,0.38,7
2016,29,6,5.4,-2.0,4.7,-1.0,1.9,324.,0.39,7
2016,29,7,5.0,-1.0,3.9,-1.6,3.0,319.,0.59,7
2016,29,8,4.8,-1.4,3.9,-1.8,3.6,309.,0.64,7
2016,29,9,4.7,0.4,4.4,-0.5,3.9,314.,0.68,7
2016,29,10,4.8,1.9,4.3,0.2,3.3,321.,0.60,7
2016,29,11,4.6,1.6,4.2,-0.3,3.8,320.,0.68,7
2016,29,12,4.4,1.6,3.8,-1.3,4.8,316.,0.84,7
2016,29,13,4.5,2.1,3.5,-1.9,4.7,311.,0.80,7
2016,29,14,4.5,1.9,3.7,-1.5,5.1,311.,0.88,7
2016,29,15,4.9,2.4,3.5,-2.3,3.9,310.,0.66,7
2016,29,16,4.8,1.7,3.5,-2.9,4.2,307.,0.70,7
2016,29,17,4.5,1.4,2.8,-3.2,4.7,304.,0.76,7
2016,29,18,4.2,0.9,2.3,-3.4,5.8,303.,0.94,3
2016,29,19,4.2,-0.1,3.1,-2.8,5.9,302.,0.96,3
2016,29,20,4.2,-0.9,3.0,-2.7,6.1,301.,0.98,3
2016,29,21,3.5,-1.3,2.8,-1.5,7.2,295.,1.11,7
2016,29,22,3.0,-1.4,2.1,-1.2,8.0,292.,1.22,7
2016,29,23,2.8,-1.7,2.0,-0.2,8.6,290.,1.29,7
2016,30,0,2.6,-2.3,0.6,-1.1,9.0,289.,1.37,3
2016,30,1,2.6,-1.8,1.3,-0.8,9.3,289.,1.41,3
2016,30,2,3.1,-1.7,2.4,0.3,9.1,289.,1.37,3
2016,30,3,3.2,-2.7,0.8,-0.5,9.8,281.,1.36,0
2016,30,4,3.5,-3.0,0.9,-1.3,9.2,279.,1.27,0
2016,30,5,3.3,-1.6,1.2,-2.3,9.6,285.,1.37,0
2016,30,6,2.8,-0.8,2.4,-1.1,10.8,284.,1.50,3
2016,30,7,2.6,-0.2,2.1,-1.4,12.0,285.,1.67,3
2016,30,8,2.4,-0.1,1.3,-2.0,12.8,281.,1.73,3
2016,30,9,2.4,-2.0,0.1,-0.7,12.6,271.,1.57,3
2016,30,10,3.1,-3.0,0.7,-0.4,12.6,268.,1.53,3
2016,30,11,3.2,-2.8,1.0,0.8,12.7,268.,1.55,3
2016,30,12,3.3,-2.9,1.2,0.6,12.0,266.,1.45,3
2016,30,13,4.0,-3.7,1.5,-0.4,11.6,267.,1.44,3
2016,30,14,5.3,-4.9,1.8,-0.3,9.2,263.,1.11,3
2016,30,15,4.8,-4.4,1.8,-0.6,11.1,261.,1.29,7
2016,30,16,4.9,-4.4,2.1,-0.4,11.0,262.,1.31,7
2016,30,17,4.9,-4.5,1.5,-0.1,12.4,265.,1.51,7
2016,30,18,4.7,-1.6,2.4,-0.5,13.6,273.,1.75,0
2016,30,19,5.0,-1.0,4.5,-1.6,14.3,280.,1.95,0
2016,30,20,4.9,-0.5,4.4,-2.0,16.5,285.,2.31,0
2016,30,21,4.8,0.5,3.6,-3.0,18.7,281.,2.53,7
2016,30,22,4.6,1.2,2.9,-3.3,20.3,279.,2.71,7
2016,30,23,5.4,-0.7,4.4,-3.0,17.7,280.,2.40,7
2016,31,0,6.4,-1.3,3.9,-5.0,15.9,278.,2.09,10
2016,31,1,6.6,-1.1,3.9,-5.1,17.4,276.,2.26,10
2016,31,2,6.4,-0.3,4.1,-4.9,21.5,280.,2.87,10
2016,31,3,7.3,0.4,4.7,-5.6,21.6,281.,2.92,17
2016,31,4,7.3,2.9,4.6,-4.6,19.9,282.,2.73,17
2016,31,5,7.3,3.7,4.8,-3.6,19.5,280.,2.63,17
2016,31,6,8.3,2.9,3.8,-6.6,15.4,285.,2.21,23
2016,31,7,7.9,2.3,4.8,-5.7,15.2,285.,2.18,23
2016,31,8,6.8,2.5,2.5,-5.6,18.5,283.,2.54,23
2016,31,9,6.0,1.9,2.6,-4.6,19.9,284.,2.83,23
2016,31,10,8.6,1.1,4.0,-7.5,11.2,283.,1.56,23
2016,31,11,8.7,2.1,3.8,-7.5,10.8,282.,1.47,23
2016,31,12,7.6,1.7,3.1,-6.7,10.8,279.,1.44,20
2016,31,13,6.0,2.0,3.3,-4.3,16.4,270.,2.04,20
2016,31,14,6.7,2.6,1.4,-5.7,17.4,273.,2.21,20
2016,31,15,7.0,2.2,2.3,-5.8,16.4,280.,2.18,20
2016,31,16,8.1,1.0,3.7,-6.7,12.1,287.,1.70,20
2016,31,17,8.5,1.3,4.4,-7.2,10.4,291.,1.51,20
2016,31,18,8.6,2.8,3.4,-7.4,10.0,289.,1.45,17
2016,31,19,9.3,4.0,3.1,-7.8,10.3,286.,1.46,17
2016,31,20,9.9,3.3,2.8,-8.8,10.6,293.,1.57,17
2016,31,21,10.0,4.3,0.6,-8.0,10.8,305.,1.79,37
2016,31,22,7.6,5.8,-2.1,-4.0,13.2,314.,2.38,37
2016,31,23,10.4,4.4,1.3,-9.1,14.7,310.,2.50,37
2016,32,0,9.9,3.8,4.6,-7.6,16.4,308.,2.90,27
